Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,MakeMeJedi,video,,120214266477960,1.73,2025-06-24 22:45:30,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120214266477960354_video_BF_70_3__Become_a_Jedi_70.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,MakeMeJedi,image,,120214266364130,226.48,2025-06-24 22:45:29,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120214266364130354_image_group__Become_a_Jedi_70.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204514881620354_Video4.jpg,MakeMeJedi,video,,120204514881620,1.87,2025-06-24 22:45:28,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204514881620354_Video4.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204514881620354_Video4.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,MakeMeJedi,video,,120204304663560,1.57,2025-06-24 22:45:27,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204304663560354_video_star_wars_fan_jean__A_long_time_ago.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228282848930,1.62,2025-06-24 22:45:26,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228282848930354_video_Fathers_Day_edited_S_1__Imagine_Dads_face_og.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228283043810,1.62,2025-06-24 22:45:25,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228283043810354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face_og.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228283043810354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face_og.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228279174050,1.78,2025-06-24 22:45:24,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228279174050354_video_Fathers_Day_edited_S_2__Imagine_Dads_face_og.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228279174050354_video_Fathers_Day_edited_S_2__Imagine_Dads_face_og.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228283043820,1.97,2025-06-24 22:45:23,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228283043820354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face_og.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228283043820354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face_og.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228278851760,1.78,2025-06-24 22:45:22,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851760354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228278851670,1.78,2025-06-24 22:45:21,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851670354_video_Fathers_Day_edited_S_2__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228278851710,1.62,2025-06-24 22:45:20,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851710354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228278851640,1.62,2025-06-24 22:45:19,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851640354_gif_Fathers_Day_edited_P_1__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228288750380,1.75,2025-06-24 22:45:18,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228288750380354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228288765080,1.48,2025-06-24 22:45:17,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228288765080354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228291374810,1.75,2025-06-24 22:45:16,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228291374810354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228291374810354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228291374740,1.48,2025-06-24 22:45:15,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228291374740354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,MakeMeJedi,video,,120204695400800,1.76,2025-06-24 22:45:14,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204695400800354_video_agency_hook_I_surprised_my_dad__better_gift.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,MakeMeJedi,image,,120222552375570,226.48,2025-06-24 22:45:13,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120222552375570354_image_group__Become_a_Jedi_70.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,MakeMeJedi,video,,120210776652960,1.83,2025-06-24 22:45:12,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120210776652960354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,MakeMeJedi,image,,120213860363170,9.37,2025-06-24 22:45:11,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120213860363170354_image_Perfect_gift_edited_P__Make_anyone_laugh_-_C.png,png,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228291374790,1.75,2025-06-24 22:45:10,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228291374790354_video_Fathers_Day_AI_voiceover_edited_S_1__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228291374750,1.48,2025-06-24 22:45:09,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228291374750354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228291374750354_video_Fathers_Day_AI_voiceover_edited_S_2__Imagine.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120210978878000,1.99,2025-06-24 22:45:08,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120210978878000354_gif_Fathers_Day_-_up_to_70_off_FD2024__Its_almost_.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120210776660380354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy_.jpg,MakeMeJedi,video,,120210776660380,1.83,2025-06-24 22:45:07,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120210776660380354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120210776660380354_video_Review_mashup_3_Sara__Unbox_a_galaxy_of_joy_.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,MakeMeJedi,video,,120204695408210,1.57,2025-06-24 22:45:06,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204695408210354_video_jean__The_ULTIMATE_GIFT.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228103625330,1.95,2025-06-24 22:45:05,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228103625330354_video_Replicate_Winning_video_1__This_Fathers_Day_.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,MakeMeJedi,video,,120228104008710,1.77,2025-06-24 22:45:04,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228104008710354_video_Replicate_Winning_video_2__A_long_time_ago_p.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228278851660,1.97,2025-06-24 22:45:03,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851660354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228278851680,1.62,2025-06-24 22:45:02,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851680354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,gif,👨 FATHERS DAY,120228278851730,1.97,2025-06-24 22:45:01,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851730354_gif_Fathers_Day_edited_P_2__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120228278851630,1.62,2025-06-24 22:45:00,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120228278851630354_video_Fathers_Day_edited_S_1__Imagine_Dads_face.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204475677390354_video_BF_3_remake__Make_anyone_laugh.jpg,MakeMeJedi,video,,120204475677390,1.64,2025-06-24 22:44:59,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204475677390354_video_BF_3_remake__Make_anyone_laugh.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204475677390354_video_BF_3_remake__Make_anyone_laugh.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,video,👨 FATHERS DAY,120210978877990,1.89,2025-06-24 22:44:58,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120210978877990354_video_Mashup_2_FD2024__This_Fathers_Day_-_Copy.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120222552375440354_video_FD_2_remake__A_long_time_ago_pdp.jpg,MakeMeJedi,video,,120222552375440,1.44,2025-06-24 22:44:57,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120222552375440354_video_FD_2_remake__A_long_time_ago_pdp.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120222552375440354_video_FD_2_remake__A_long_time_ago_pdp.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Early Black Friday,MakeMeJedi,video,,120215085545760,1.91,2025-06-24 22:44:56,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120215085545760354_video_Early_BF__Enjoy_up_to_75_OFF.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Valentines Day Reaction,MakeMeJedi,video,💝 SEASONAL,120205316284580,1.77,2025-06-24 22:44:55,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120205316284580354_video_V_day_reaction_4__This_Valentines_Day.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120205316284580354_video_V_day_reaction_4__This_Valentines_Day.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120204514881640354_video_FD_1_remake__A_long_time_ago.jpg,MakeMeJedi,video,,120204514881640,1.6,2025-06-24 22:44:54,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204514881640354_video_FD_1_remake__A_long_time_ago.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204514881640354_video_FD_1_remake__A_long_time_ago.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Birthday Campaign,MakeMeJedi,video,,120204695398070,1.86,2025-06-24 22:44:53,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120204695398070354_video_agency_hook_Birthday__tranfsorm.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,MakeMeJedi,image,,120214266364150,217.76,2025-06-24 22:44:51,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120214266364150354_image_couple__Become_a_Jedi_70.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,MakeMeJedi,image,👨 FATHERS DAY,120210978877980,184.64,2025-06-24 22:44:50,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_120210978877980354_image_Celebrate_Fathers_Day_-_up_to_70_offpng_FD20.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
TurnedYellow_120207192337980108_BROKEN_UGC_1.jpg,TurnedYellow,,,120207192337980,1.67,2025-06-24 22:44:49,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120207192337980108_BROKEN_UGC_1.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120207192337980108_BROKEN_UGC_1.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,120224359442560,2.17,2025-06-24 22:44:48,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120224359442560108_gif_Fathers_day_2025__Gift_Dad.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120224359442560108_gif_Fathers_day_2025__Gift_Dad.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
TurnedYellow_120222287087810108_video_TikTok-Style_Reaction_Grid_video_edited_S__S.jpg,TurnedYellow,video,,120222287087810,1.79,2025-06-24 22:44:48,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120222287087810108_video_TikTok-Style_Reaction_Grid_video_edited_S__S.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120222287087810108_video_TikTok-Style_Reaction_Grid_video_edited_S__S.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Royal Inspo Hook Strong,TurnedYellow,video,,120208078493940,1.66,2025-06-24 22:44:47,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120208078493940108_video_Royal_inspo_hook_1__Looking_for_a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120208078493940108_video_Royal_inspo_hook_1__Looking_for_a.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
TurnedYellow_120213125762470108_image_BF_images__Get_up_to_70_off_-_Copy.jpg,TurnedYellow,image,,120213125762470,188.26,2025-06-24 22:44:45,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120213125762470108_image_BF_images__Get_up_to_70_off_-_Copy.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120213125762470108_image_BF_images__Get_up_to_70_off_-_Copy.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120224359442570,227.27,2025-06-24 22:44:44,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120224359442570108_image_Fathers_day_2025_-_2__Gift_Dad.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120224359442570108_image_Fathers_day_2025_-_2__Gift_Dad.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120223373517460,2.06,2025-06-24 22:44:43,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120223373517460108_image_Fathers_day_Celebrate_Dad__This_Fathers_Day_.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120223373517460108_image_Fathers_day_Celebrate_Dad__This_Fathers_Day_.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,120224359394560,2.17,2025-06-24 22:44:42,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120224359394560108_gif_Fathers_day_2025__Gift_Dad.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120224359394560108_gif_Fathers_day_2025__Gift_Dad.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
TY Video 1 High Hook,TurnedYellow,video,,120203668973120,1.88,2025-06-24 22:44:41,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120203668973120108_video_ty_video_1__Make_anyone_laugh.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120203668973120108_video_ty_video_1__Make_anyone_laugh.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Birthday Campaign,TurnedYellow,image,,120206764834050,152.73,2025-06-24 22:44:40,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120206764834050108_image_Birthday_laughs_couple__Life_is_too_short_fo.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120206764834050108_image_Birthday_laughs_couple__Life_is_too_short_fo.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120224359401860,174.6,2025-06-24 22:44:39,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120224359401860108_image_Fathers_day_2025_-_1__Gift_Dad.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120224359401860108_image_Fathers_day_2025_-_1__Gift_Dad.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
TurnedYellow_120203778366910108_image_BF_trio_gift_the_yellow_magic__Make_anyone_l.jpg,TurnedYellow,image,,120203778366910,208.67,2025-06-24 22:44:37,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/TurnedYellow_120203778366910108_image_BF_trio_gift_the_yellow_magic__Make_anyone_l.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/TurnedYellow_120203778366910108_image_BF_trio_gift_the_yellow_magic__Make_anyone_l.jpg,jpg,1,"Quality tier: 1, Source: hd_ad_creatives"
